Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Oman,OMN,..,..,..,..,1.16489093604603,1.43938147721665,1.70119346822717,2.10719499743956,4.72536362356504,1.41996365276823,1.77289682098853,1.37162159406896,1.66555947443965,1.06022383196076,1.10307266547752,2.541475837639,0.299306544150521,0.381699739955124,0.36379593776361,0.374296487733864,0.282537661998674,0.499699311370897,0.308139380686066,0.243337475232116,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Pakistan,PAK,7.04308103711231,6.2340315568922,5.76925854342345,6.02508287283865,5.79801373316455,5.60054285116248,5.63379885521489,5.60984246458972,5.64272526232516,5.80240638864292,6.48570602078594,6.56994967190278,6.78307785917094,6.97875575109141,6.84747710366189,6.78736022004586,6.37498019073104,4.49638885369946,3.98829476698892,3.80581067106332,3.75048673897451,3.65125185059589,3.73684938494969,3.97878815425614,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8596156007643,0,0,11.1953875003499,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Panama,PAN,9.73943881769452,9.68360107640871,9.9609175570833,9.99665471423942,12.0474573697036,10.592128257158,9.49646826961707,11.0107239611503,6.56064057975876,8.13028504954229,14.1047496528529,15.7894330202839,12.6944965907688,14.8833971231939,16.9646714047014,17.3489541956208,15.5318135385213,11.9026604973316,10.0587717891935,9.2283736846821,9.62726287193256,11.34072937901,11.6430795339927,12.7319238281632,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Papua New Guinea,PNG,9.7687624943348,8.45644031218923,8.4418098332561,7.65115103319494,7.97611103832674,9.99839106350702,..,9.27861035652945,9.09332471703549,7.51329292963736,8.44775925987542,9.47153779113003,9.40227756657452,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Paraguay,PRY,..,..,19.4191090668894,25.2132718518381,25.9528375275761,24.0040917169258,22.3214141474378,16.1953580123567,13.4063879089558,14.0067935632075,14.7560347399218,14.3970061241637,12.8453765961919,11.2424181055293,10.9566895063277,10.0571927910575,9.48984529089413,9.9871316537039,10.6756190801877,8.51244075120952,7.71340524648132,8.4838859382883,7.26729362812458,7.83138038595728,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,5.48549859934052,6.61521744048296,6.70133093492488,6.83930723154776,7.31639106360953,7.82133852910045,7.86888694151251,7.61397423868331,7.26583438183995,5.71389863958169,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Philippines,PHL,7.93777381367886,7.47943602639217,7.35650421792898,7.34935031215775,8.06170123240505,..,..,..,..,6.65688737679859,6.37791958104213,9.77762030204939,9.13493395868059,8.81169177491061,8.65428897289044,..,..,..,10.6364449619778,7.74603342168899,5.20499271079963,4.31596781848061,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Poland,POL,1.97759298559493,1.9319537219649,2.22052365869268,2.00709404285694,1.85264360015847,..,..,..,..,..,0.84625027735139,1.00375345434165,0.994886877346226,1.09267411975714,1.05887573002071,0.790004960842627,0.743872656776832,0.772958969418475,0.674761862589288,0.744819765554613,0.708695944557548,0.657252097562917,0.692196999838648,0.712649984922754,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Portugal,PRT,1.22796834454788,1.06514286741737,1.12614520351216,1.01235858435246,1.14083967813557,..,..,1.28286577389662,..,..,..,..,1.17109278350905,1.07905231946082,1.15946590818589,1.37607643340101,0.883903842022556,0.96474480015818,0.638745550193642,0.737325042954035,0.787184634155941,0.709431936468329,0.786545870699724,0.796882208078967,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Puerto Rico,PRI,17.2248063100912,15.5638367298411,19.1789702330101,20.9283033382731,21.4055986343228,21.3821075412837,22.0851933056976,21.6788124950894,20.6511358520334,20.5009217468692,23.2594066536008,25.5687475017983,27.7036473600038,31.9372502108834,27.7474939775636,25.5600387052015,19.7752225730795,17.5562249541437,20.5083955516008,21.6254238939546,20.0044045842624,19.2232559488461,16.9949270448435,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Qatar,QAT,0.344235560393978,0.489155424244499,0.154813859555963,0.736560351545525,..,..,0.64272019754648,0.706955261514534,0.492581719307233,0.730582635593093,0.830865259619429,0.496809705426,0.233439849991552,0.221708412975152,0.367326805411249,0.442151696843111,0.406418797862869,0.248491192540294,0.462398166437137,0.442517934422161,0.361437247987879,0.391844644285213,0.434721968131257,0.334792159167632,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Romania,ROU,2.53144656784128,2.56817372560901,2.53651064138067,3.2067765289649,3.02952885469216,3.24002435604516,2.28753567140616,2.05288540985656,1.70736594254025,1.82701406608006,1.4661967845819,1.26060779471911,1.30807592800488,1.0138333856323,1.05278223030724,1.08638527029016,1.62533843609586,1.70299736075598,1.54562472029749,1.29449161329342,1.27506893915233,1.2497303988366,1.44532169299017,1.26238064294495,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Russian Federation,RUS,22.7211891733957,25.944032325348,27.9819163409618,29.3505961603497,30.3949162105497,28.8133455380476,27.1943270372686,24.7816326377551,20.1229718409064,17.7315602760589,12.7111878280047,12.3348355978899,11.6515618374112,11.2824271036194,11.3117539295343,11.1373638823174,11.4467837871236,11.5063145843619,10.9324596618408,9.13906375616579,8.21408286450418,7.68617006705188,7.3459663833896,6.79931955806077,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Rwanda,RWA,..,..,..,..,..,..,..,..,3.44118388376004,2.81418941605412,1.47209212352509,..,2.82276772666607,..,2.36155085258443,3.23384107490715,3.7648047317614,2.51654240129163,3.28558630470402,3.84290247392161,2.27421303750477,3.14763629654723,3.59034703252303,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,8.28260239367209,8.21897401519997,..,..,3.00091527916014,..,..,..,3.37138990365049,6.19930281686783,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,San Marino,SMR,0,0,0,0,3.57538703564661,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,2.41364433140544,2.35509539608289,8.0458151703845,2.80697026857092,3.29419644940526,3.22503487068954,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Saudi Arabia,SAU,..,0.875787613888088,0.802881481304267,1.03685923655602,1.25975676086037,1.07987407372451,1.27209214105701,1.21733065700934,1.00461454919429,1.00378529328031,..,..,..,..,..,..,..,..,..,..,0.639668596838101,0.795481397709382,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.267518151792543,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Serbia,SRB,..,..,2.87333796932132,3.06903684719739,2.53027841855322,2.2313892312395,2.08561328062582,1.87716832095849,2.00133640521366,2.20412689893266,1.81281541369613,2.00311275918442,1.72464511996965,1.69270934992941,1.44901772734874,1.83700226076829,1.56416523947635,1.32987636405419,1.5480520700659,1.15206138611739,1.41246395862799,1.18901959321883,1.14161387098907,1.05526165452556,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Seychelles,SYC,..,..,..,..,..,..,11.8043546264217,..,10.3337811305157,9.05750952453736,6.69314176074249,15.3795452048775,9.73936380311335,17.0526607479723,4.19687542624516,18.6115764005211,16.3263640166937,7.05360741636437,11.9392887168747,6.87551873333301,8.72930427444933,9.58106781000743,8.52838055529233,4.6961364885109,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sierra Leone,SLE,..,..,..,..,..,..,2.02409797067913,1.74193527953838,1.73844972282915,2.25620998647368,3.02091962211251,2.52402516516989,2.53235432204525,2.82802671260269,1.6645583488465,..,..,1.69519956395093,..,..,..,..,2.13748640464524,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Singapore,SGP,1.03458287235123,0.983239175576641,1.01144599155936,0.776446966549088,0.742196047973637,0.638839526705089,0.468340037816116,..,0.378907511573953,0.38599643532292,0.558035483616285,0.399145509293704,0.367961085984856,0.302953187673441,0.204422798754396,0.310329150613598,0.251323870929754,0.247786821210127,0.315129746794999,0.19082357198481,0.154784478522063,0.204554578144537,0.169208474061906,0.100992070355116,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Slovak Republic,SVK,2.38313315170011,2.62344104109304,2.39924585565151,2.19475451810212,2.2510765168814,2.54913338303213,2.00932830666369,1.72983300694361,1.52494715918617,1.52462208894794,1.59802721681912,1.44741257836788,1.64924031173236,1.77689607536409,1.38650525527087,1.44051264520783,1.32851892835021,0.884883235509184,1.10472752493991,1.4707459890229,1.23009235515043,1.39349209853309,1.15454808101739,1.0096148374465,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Slovenia,SVN,0.704126533549869,1.25864627055558,1.81420614118858,1.41236739509515,1.81472924995728,1.05558854967914,1.35221662109613,0.997616444909001,0.595956583569626,1.18622261741009,0.491634108197851,0.635517198561971,0.729115400740052,0.774648466946476,0.676539635074521,0.579045920512919,0.771115181956676,0.961140142883094,0.478464320915589,0.90545522476258,0.427365849859729,0.662595961051663,0.519445930636968,0.424646581984274,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Solomon Islands,SLB,..,..,..,..,..,..,4.23921913583518,5.38875739399692,4.66125353267285,5.15240210931416,3.68216340666006,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,South Africa,ZAF,54.8000278242032,48.752626500842,46.4782786836351,45.3210451369661,45.2209717339133,41.2106685781343,38.7037081315743,37.7990171704708,38.6044091868553,36.8028746725407,35.7632939821079,32.7667476002271,30.6904008727714,29.6586836393508,30.5070842650526,31.5980275019965,32.5326988339444,33.4183398445973,33.7030020599932,35.9031881195969,36.6622494196205,36.7121383585379,33.9648735828409,41.8657281155598,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0539673279834,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Spain,ESP,1.29328425113137,1.19874998495396,1.35733329317787,1.40846963074015,1.35976828969719,1.38999820046144,1.21043771615915,1.18575155153759,1.07152108338165,1.06529267192243,0.885426698873863,0.888548192481623,0.861018098074363,0.823895406371162,0.778508352972222,0.648020568602,0.695153602151455,0.650422725235898,0.632621107403249,0.659022159877724,0.617626377202637,0.7022923075526,0.629172397396181,0.610694288860715,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sri Lanka,LKA,..,10.2782951516628,..,..,..,..,..,6.19603691516451,10.2864991309317,..,9.86904900843047,5.3655621184284,3.6915977324494,3.509151658991,3.21642133444658,2.92924064310508,2.60364471652924,2.28245256792903,2.47368858799708,2.25974909113101,2.38175667065634,3.42730492260757,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Kitts and Nevis,KNA,18.0870666169272,13.3852383130138,6.5990629330635,13.0475910884953,10.8075393394432,21.5375669010672,23.6155390246782,17.1212721105178,36.2674403720613,34.0316920131873,48.7747982737963,57.0987491144407,44.3009936079995,71.4563433267131,37.7145012257213,..,..,..,62.7779230970442,48.1317554488286,48.1564456355604,25.1511690053761,20.9896625911738,29.4077489418462,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Lucia,LCA,8.92544069363425,10.1102331356572,14.4200626959248,21.1714670892658,25.9580530224135,22.079590791584,22.5281449594798,24.7905650737217,25.8305575495812,17.3115724877327,23.1349658314351,22.9834254143646,25.7407786585544,26.7215814528989,22.5272059333195,18.9678609713269,19.4504114620131,15.9432420582726,17.005501279664,27.6580672655485,20.7996042453679,25.7582587417091,29.0119479012366,38.9643281575717,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,22.0082530949106,5.55154610559041,22.4470040264313,22.688277250748,17.1330668189606,28.7265519519692,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Vincent and the Grenadines,VCT,21.0222967735154,12.2812942729693,17.5727622185612,10.5595691695779,17.628989109692,15.9139937051314,25.7531691938814,23.2054800633688,17.9490516169852,36.0932649967516,14.5038548526726,20.9396437529304,22.8712576904604,..,..,..,..,..,37.7492037277339,36.9498382260288,32.2946794515604,18.1084313809585,31.5389577808042,30.6713184833033,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sudan,SDN,..,..,..,..,..,..,..,..,..,4.6692555541,5.1480839388,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Suriname,SUR,..,..,14.1962866272024,16.2086691759328,11.4996792194744,11.9099606971297,9.00950306714822,13.3664071194521,11.8768827014161,8.52359900444364,8.05336949233806,..,..,..,..,5.14232720450681,5.61716887667155,5.9081628220166,7.05130079301336,6.12703904881123,6.40038267551155,4.99749708687566,9.05998533929645,5.70976917034607,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sweden,SWE,1.04206392994249,1.141387900565,1.08217257642802,0.977885347663812,1.13152435824644,0.948501236929304,1.18832608445167,0.916950976707457,0.999481642460265,1.21122544097199,0.888477588775841,0.999848087597013,0.969970408974166,0.855568656083846,0.711595814832932,0.901654193438196,0.892535769525105,1.13713104983543,1.06497160695274,1.12346257129762,1.06275175162153,1.08103670251082,1.19587582931939,1.07957344811078,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Switzerland,CHE,1.06918453998546,1.24611507872752,0.960727278904281,1.19040978195707,1.18189014468534,..,..,..,..,..,..,0.659391381754641,0.664754602323023,0.581470163881045,0.56279983161029,0.704715797391488,0.500745561287532,0.688261827356886,0.537448324343614,0.532438080113473,0.587238094745934,0.536406335262006,0.544068822159298,0.483235941156359,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Syrian Arab Republic,SYR,2.16766606717152,2.07531487479107,2.18915608584779,2.24773534685785,2.14401974921844,2.29965263037249,2.35567261171708,2.31387343354468,2.2951821399424,2.57450542627736,2.46343733936287,2.18076323552053,2.07274182221091,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tajikistan,TJK,7.97491620856241,5.76777251452828,4.51139913392296,3.63562034137383,2.75155541223689,2.45785251281324,2.08786561908744,2.26579197475244,2.74888107079403,1.83629423025919,1.36525723425916,1.29877154956567,2.37477350269711,1.61853474049943,..,..,..,..,..,..,..,..,0.911643224337479,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tanzania,TZA,..,..,..,..,..,7.44095489790276,7.62756244454148,..,..,..,..,..,8.61883071529146,8.93872195859743,8.56315285996907,7.5060436899455,..,7.1294227269686,6.32148183548664,5.59297316410789,4.7064540375428,4.54131097309171,3.70475302959177,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Thailand,THA,8.68245389760311,8.09062376218922,8.15328525109625,7.88689476488036,7.06605060089458,9.93254453018756,6.54252602489539,7.30158107260636,7.06730031615878,6.63656360322816,5.90242672244534,5.46055227654118,5.35223934493688,4.81278275098662,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Timor-Leste,TLS,..,..,..,..,..,..,2.43131919679785,4.74562667289788,4.92677951002675,6.08223575138175,3.35545858812848,3.00317210053119,3.58295670180567,..,..,..,..,4.06364834348278,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tonga,TON,..,..,0.974635120976584,5.81341833842815,5.78012407999692,5.74654847931961,1.90410906736738,3.7866775218089,7.53366607025144,0.937756417770484,3.74069502113493,7.46658702307175,0.931241764330647,1.85855469494148,0.930215251809269,..,..,..,..,..,9.51017826829164,0.952830143734427,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Trinidad and Tobago,TTO,..,..,9.00763960433943,11.2807203524366,12.7046535808735,16.9184986420873,19.1011793141575,28.1942084275118,26.9442040729324,28.2338907059592,39.2733355949605,36.1835038906188,33.5390584671587,24.7883832622076,26.5664319848655,28.2495777312813,27.9183075853008,28.7636460386809,31.5109715009465,33.4774554699119,34.3588029313309,35.4615761650838,26.2820398815134,29.3642829379752,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tunisia,TUN,..,..,..,..,..,..,1.89463414833207,2.50280494644743,2.37514782672066,2.5802440542269,2.62162944475621,2.3645036264763,2.62504230700834,..,2.97108126685831,..,..,..,..,..,..,4.73885918894881,4.62105575007752,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turkiye,TUR,..,..,..,..,..,4.24272978640226,4.29888142780693,4.81044135624783,4.55163696361965,5.10721975685462,4.56669499246751,..,4.18605855331374,4.12679109272116,4.27219634823124,..,..,2.8061610011835,3.33747248629462,3.09538965830315,2.60961013143155,2.41969244415338,2.50548438706156,2.51959874186857,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turkmenistan,TKM,7.7851435766642,7.13162253632712,5.84356065878596,5.35048480138698,5.12878517913027,4.89599941163956,4.33628671112778,4.2163218731931,4.09767484203262,..,..,..,1.99317782686479,1.86538922325473,1.44723579794536,1.51076568932417,1.57156297411759,1.09253010288946,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turks and Caicos Islands,TCA,0,0,0,0,9.70968055150986,0,..,0,..,7.6138267093041,7.29341404711545,6.99777820541978,..,..,..,11.9067109199423,5.71673574389024,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tuvalu,TUV,..,..,..,..,0,0,0,0,0,0,0,0,9.4791222332812,9.34535769356572,18.4255377953844,..,..,..,..,..,..,0,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uganda,UGA,..,..,..,..,..,..,..,..,..,8.92682261628904,9.15441702096194,10.2920746250221,9.77065913113857,11.2717129141273,11.8634639593304,10.9345325692863,12.3099229083166,..,11.5669593651066,11.8000098935669,10.8321262509968,10.9851014270853,10.0440019618683,8.53146713450743,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ukraine,UKR,8.43286018052472,8.61717304453381,9.0385067494865,10.0259149452931,8.95437691809252,8.48848939517013,7.37802656324424,6.45881778907633,6.34865363471366,5.71329025319592,5.35354492651592,4.8840172367434,4.35172635644192,..,5.14466887046868,..,6.30148689951329,..,..,6.16025303748787,4.50424571843827,4.11661376082874,3.86703005362156,3.84320089520623,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,0.78992936734557,0.594737968363439,0.796309785048868,0.651291055974181,0.690361417216923,0.672879663658857,..,..,..,0.69477185266451,0.699881310897077,0.469827240786301,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United Kingdom,GBR,1.57602063892287,1.56902331837261,1.55479919059023,1.63473860834262,1.86502759887047,1.55239416649166,1.58344284160119,1.38116648502147,1.41438761128023,1.42505773197801,1.23416498102054,1.13425721475349,1.20458817118157,1.01285645081005,0.982624210635012,0.937758102171685,0.909322429121636,0.99962645860372,1.20173263343653,1.2245552017035,1.13648348542355,1.1500680179876,1.00358675643653,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United States,USA,6.15367843932288,5.55982236242186,5.51915007326843,6.66723897333368,5.62822466338611,..,..,..,5.77441905204262,5.65759652724517,5.38608902581989,4.99137739474024,4.7309805911698,4.67094380497615,4.69159577578393,4.48344189666895,4.39829384641909,4.89298197697368,5.32165565328743,5.24392354938619,4.92984830231435,4.98594652688855,6.42075113420582,6.80746639329421,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uruguay,URY,7.478507718954,6.58744853174616,6.50016425064573,6.60418141625762,6.98636388793872,5.95129754146461,6.03536543081495,5.72691938456716,6.08015815635157,5.82818772953183,6.6244510285959,6.75805793748856,6.11456426571092,5.91973405817849,7.92018705879997,7.68962201219367,7.90173193875627,8.61051173035286,7.82127421738924,8.26953300953582,12.2846466427899,11.4922127861951,9.8568525465893,8.90183595258911,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uzbekistan,UZB,4.390525945844,4.12149751970393,4.28475924176531,4.28145187320352,4.13620071082056,3.71729934612589,3.66686808394422,3.42447414471218,3.19755556718378,2.98429681325435,2.99709914344457,..,..,..,..,..,..,1.63492576233462,2.40672169072548,1.85001528532088,1.46072786898664,1.20083884051368,1.33923285789026,1.40545667527223,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.657020510537788,0.320836742223719,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Venezuela, RB",VEN,19.3585561563421,24.9259819544486,32.8397296539463,31.9933080931856,37.9654460751409,43.9918837262941,37.0573342427803,37.3620327540612,45.2253102856808,47.7963792862132,52.2269894002731,49.3683054384757,45.551070794931,48.4531308754534,54.5360287632082,..,63.027314524532,51.2746335406461,56.623849414326,47.9821745158311,..,40.9848464622361,29.4274010064459,19.3050559299634,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Viet Nam,VNM,..,..,..,1.25786515739385,1.32312681328516,1.29977205692469,1.29143987424364,1.26650646261985,1.24833534689944,1.37797161481113,1.27574205341502,1.42571500171031,1.52841154613334,1.53708384848421,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Virgin Islands (U.S.),VIR,23.3932356119904,25.040110547451,21.2598789111245,25.9244856767217,38.0596980287861,28.8941913354709,34.6626945092418,34.7479832082719,40.3700904571678,40.3731227671551,43.199789635807,46.9629086947129,52.7595108439637,42.6623182703748,49.6311072509139,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,West Bank and Gaza,PSE,1.52494918530437,1.77369841740116,1.33759942623354,1.73370426348837,2.56837466603575,..,2.77446624038149,2.34384321100872,..,..,1.23397846340013,1.12837930367713,0.976885878187842,0.733901054725901,0.6930899647504,0.560512719668438,0.547885851178908,1.20411714409726,0.413596618782337,0.723258603347219,0.49942290642698,0.712863696693198,0.956289310588125,0.876613358184997,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Yemen, Rep.",YEM,3.49270409609287,5.65291390184295,3.74153849325131,..,..,3.48708211914934,3.11574470687547,..,..,..,..,4.11992073855114,4.44149054563671,5.39731923985333,6.16243730954622,6.31114687880619,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Zambia,ZMB,9.3038838380228,11.1420166956676,8.05771996551862,..,..,..,..,..,..,..,5.39953211575959,6.0969717347544,5.90193514230062,6.0494269727616,6.00217380423473,5.69085241748986,5.24215816029605,5.24980259388253,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Zimbabwe,ZWE,..,..,..,12.8368977273276,13.542329667865,11.2621672293541,11.1505074693804,11.0431683586232,8.69389618741834,..,..,..,5.53748215359457,..,7.39521690035477,..,..,..,..,..,4.87636877146865,5.14503545596981,4.97777042599376,6.1399851589931,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Middle East & North Africa,MEA,11.0976867864649,11.4013986420956,11.901020463478,11.9546612995801,12.1015285917271,11.8245728603938,10.7133836949844,10.8365577516865,10.1483042575922,9.61959842773911,9.27507887058377,9.42198433194492,9.58503890017433,10.105065002083,10.4392560820976,10.1783405627103,10.273898635735,10.5387562609887,10.6107141930049,10.8297272506172,10.4341208856978,9.78153256805969,10.5820084879465,10.2568457432356,9.43225496632973
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Africa Eastern and Southern,AFE,7.44483800312432,7.5160380375719,7.4709109070127,7.34715131821916,7.30809987968472,7.26489854438636,7.06327006574482,6.8784969981739,6.80239422710592,6.74626567855077,6.73679806326994,6.85929443631757,7.27536390445428,7.14930120647393,6.98489436007991,6.90438303627979,6.88450041554073,6.98306405212527,7.15215693722101,7.27429827091257,7.2375625817518,7.42677683180796,7.91029051129784,8.30393895237642,7.74814436697914
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Africa Western and Central,AFW,4.4821582334481,4.70965317261658,4.76767886576912,4.69261930197615,4.47071610263136,4.37286435174387,4.30641264330599,4.33538437217796,4.21889866548784,4.19595476663819,4.21185397948451,4.2524911462233,4.22575462307302,4.2018548985661,4.15926428541131,3.81621610469801,3.93212535194556,4.19757556455217,4.16412980931709,4.23848207176104,4.26669497383699,4.27748276166884,4.73750086375672,4.58501420176174,3.80907954950306
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Europe & Central Asia,ECS,10.6900733785318,10.5924928147922,9.76947941846535,9.08408486394731,9.09482251561735,9.11424360799183,9.08778486703449,8.73570569710677,8.08632607540702,7.17048546833564,7.0756273083152,8.90648627283672,8.98065787613222,8.72809584168393,8.94391992779116,9.14682728078467,8.89320611377443,8.50542338566841,8.03745382218081,7.43147695752876,6.83368884701296,6.58894910785223,7.05112568030527,6.87195306495498,5.82109436052522
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Latin America & Caribbean,LCN,8.4977341723394,9.44359678707058,9.46653475675848,9.06880628280534,9.40974132920608,9.26998266519787,8.75142856122775,8.23247832735355,7.60727865734364,7.22220096246665,6.8365669149684,7.8108839636213,7.21187540236797,6.70764717850337,6.42271295622165,6.37553814016454,6.18123846521513,6.681719541317,7.74710059654674,8.03826735344257,7.94031605870746,8.00815742880844,10.2105617789871,9.19976986672606,6.90609069065652
